step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
220,DEBIT,4006.21,17252.67,13246.46,27528.81,69705.74,0
256,PAYMENT,6639.03,7758.99,1119.96,22245.19,75567.35,0
347,PAYMENT,2024.01,24281.06,22257.04,28142.56,44432.62,0
44,CASH_OUT,3549.24,35070.86,31521.62,21245.71,50123.22,0
725,CASH_IN,3506.59,40391.93,43898.51,44789.01,75477.08,0
661,CASH_OUT,3011.76,22854.7,19842.94,24444.53,84203.47,0
337,PAYMENT,7452.47,5261.04,0,3462.14,70883.92,0
157,DEBIT,9321.57,12659.5,3337.93,437.32,85540.73,0
450,DEBIT,629.76,46414.79,45785.04,18374.38,64907.72,0
470,PAYMENT,1956.78,42380.33,40423.56,26237.65,74743.97,0
77,DEBIT,2550.42,19398.22,16847.81,45183.0,40005.94,0
212,TRANSFER,6398.62,26392.8,19994.18,20601.57,93808.96,0
350,CASH_OUT,8363.41,30462.15,22098.74,45966.34,85537.89,0
420,CASH_OUT,797.82,28242.63,27444.81,3822.19,36229.7,0
642,TRANSFER,2764.99,10089.09,7324.1,39830.65,68524.38,0
469,DEBIT,1726.1,33842.65,32116.55,40030.67,91868.26,0
651,PAYMENT,6812.06,12475.94,5663.87,24439.34,44610.34,0
516,DEBIT,3061.84,3731.71,669.86,2285.92,94846.34,0
154,CASH_OUT,3129.13,33772.84,30643.71,39734.48,50402.01,0
566,CASH_OUT,3210.2,38363.46,35153.26,43211.37,13681.57,0
34,CASH_OUT,1425.32,4966.59,3541.27,40833.4,85487.92,0
645,TRANSFER,442.66,34605.34,34162.68,27053.76,65729.7,0
743,CASH_OUT,8071.44,43272.83,35201.39,18478.38,97043.07,0
612,DEBIT,1985.42,48635.17,46649.75,37592.5,12989.08,0
114,CASH_OUT,9361.2,15601.08,6239.88,12007.5,80948.78,0
75,TRANSFER,4783.51,22373.95,17590.44,23801.79,9987.59,0
572,CASH_IN,9576.2,46084.75,55660.95,2978.87,34934.75,0
27,CASH_OUT,4531.14,15963.49,11432.34,3238.0,1161.52,0
586,TRANSFER,6694.58,42312.43,35617.85,45486.75,59787.34,0
346,TRANSFER,3716.53,2940.79,0,19480.57,83311.61,0
253,CASH_IN,9191.45,29808.73,39000.17,6613.13,81184.57,0
178,PAYMENT,9574.09,12611.59,3037.5,3361.78,15396.42,0
136,TRANSFER,555.88,9898.74,9342.85,49272.68,29998.11,0
225,CASH_IN,4223.06,1536.37,5759.43,34409.44,16809.15,0
34,CASH_IN,8615.0,13612.6,22227.6,26553.13,82802.8,0
234,TRANSFER,1280.86,20119.85,18838.99,16413.1,86435.29,1
593,DEBIT,7833.24,13168.29,5335.05,18105.5,96308.55,0
38,TRANSFER,25164.33,59427.86,34263.53,43485.02,87419.04,1
125,DEBIT,6744.46,37098.49,30354.03,2651.01,20506.44,0
65,PAYMENT,279.7,21881.47,21601.77,1201.18,79722.09,0
678,CASH_OUT,3624.26,39518.87,35894.6,26918.97,13561.14,0
673,CASH_IN,6594.45,16979.48,23573.93,1568.69,87204.0,0
321,DEBIT,9990.98,9919.11,0,29361.46,4269.95,0
38,CASH_OUT,5719.27,21856.7,16137.44,16865.66,53614.85,0
486,DEBIT,11.06,43724.32,43713.25,23628.41,4517.65,0
342,CASH_IN,3934.6,8271.76,12206.36,17339.0,35191.31,0
579,TRANSFER,2313.81,43394.3,41080.49,10247.97,41235.99,0
193,CASH_IN,5421.7,9190.06,14611.76,1898.19,5616.8,0
486,DEBIT,5513.79,17540.33,12026.54,41882.69,25865.99,0
223,CASH_IN,3103.63,16326.08,19429.71,25284.29,19708.5,0
640,PAYMENT,7861.68,32084.97,24223.3,12301.88,53708.15,0
470,CASH_OUT,2017.83,49558.71,47540.89,22286.58,82458.26,0
398,PAYMENT,7248.71,28197.06,20948.35,49636.51,24274.25,0
4,PAYMENT,3453.28,11904.53,8451.25,33102.44,63414.48,0
659,CASH_OUT,40677.92,67341.52,26663.6,41447.95,73877.47,1
609,PAYMENT,8219.58,28489.45,20269.87,34529.65,86431.41,0
664,CASH_IN,2354.35,49725.26,52079.6,10822.8,56792.5,0
425,TRANSFER,3047.49,40753.72,37706.23,34818.78,69359.95,0
249,CASH_OUT,2758.6,22819.07,20060.47,11320.75,88091.75,0
338,CASH_OUT,6321.62,34226.61,27904.98,38381.59,43997.83,0
571,TRANSFER,8609.09,33842.09,25233.0,22699.44,87475.19,0
162,DEBIT,6978.45,4981.88,0,45064.78,28248.46,0
629,CASH_IN,7659.79,34375.56,42035.34,3568.57,76608.87,0
303,CASH_OUT,9069.21,20527.65,11458.44,36836.6,58302.37,0
616,CASH_IN,3263.25,5271.25,8534.5,41204.47,23176.03,0
68,PAYMENT,8053.82,11123.6,3069.78,33347.53,59620.27,0
723,CASH_OUT,9707.35,19595.7,9888.35,44366.13,92854.47,0
90,PAYMENT,897.29,1313.11,415.82,46624.84,10367.53,0
340,CASH_IN,2053.96,9620.1,11674.06,49493.9,36281.71,0
497,DEBIT,8672.02,41140.36,32468.34,25763.49,15897.24,0
152,DEBIT,2885.02,11440.57,8555.55,18542.56,36272.42,0
707,CASH_IN,6163.54,15965.81,22129.35,40872.1,71289.87,0
731,TRANSFER,1621.71,30497.53,28875.83,2113.68,98285.63,0
509,TRANSFER,5231.2,19865.32,14634.12,26168.5,8300.02,0
340,CASH_IN,3529.79,48899.15,52428.94,14730.9,16750.82,0
156,DEBIT,8599.4,26489.74,17890.34,40013.0,36265.62,0
87,PAYMENT,739.83,36244.59,35504.76,38119.3,41538.0,0
650,PAYMENT,48.13,14039.63,13991.5,38059.66,16860.58,0
239,TRANSFER,500.94,4430.89,3929.96,16020.25,52933.35,0
116,CASH_IN,1940.76,48261.23,50202.0,43484.68,93375.88,0
169,CASH_OUT,4158.59,24601.26,20442.67,49418.44,14816.78,0
672,CASH_OUT,6534.69,71174.57,64639.88,4235.95,55892.21,1
402,PAYMENT,496.34,35972.09,35475.75,21519.15,13304.79,0
31,TRANSFER,6249.0,8753.35,2504.35,17581.32,43153.08,0
250,CASH_OUT,7234.0,30246.63,23012.62,24127.88,40115.31,0
218,PAYMENT,5516.39,27401.73,21885.34,49936.41,47210.4,0
530,DEBIT,8075.94,34389.69,26313.75,14233.84,74292.69,0
628,DEBIT,9592.8,3431.5,0,20518.78,14379.16,0
714,CASH_OUT,6240.88,3616.84,0,29965.04,15315.7,0
685,CASH_OUT,3696.57,86314.67,82618.1,2115.11,1874.15,1
66,TRANSFER,8459.82,13713.27,5253.45,14352.23,16058.43,0
184,PAYMENT,7649.24,17207.73,9558.49,25023.15,83519.13,0
21,PAYMENT,4741.5,7049.55,2308.05,8660.03,80086.48,0
639,DEBIT,997.92,22483.12,21485.2,29061.68,3263.55,0
221,DEBIT,3529.6,3001.75,0,24744.71,88233.95,0
216,DEBIT,5048.7,40201.8,35153.1,44196.58,94540.85,0
154,PAYMENT,3371.82,46741.77,43369.95,29507.65,19761.3,0
147,CASH_OUT,7865.49,18875.18,11009.69,19064.34,30208.71,0
715,PAYMENT,8635.57,34105.36,25469.79,33945.58,13758.66,0
473,DEBIT,1455.46,13939.18,12483.72,22142.55,41369.95,0
89,CASH_IN,1561.47,20508.26,22069.73,38021.08,36162.53,0
80,CASH_OUT,6768.55,20436.31,13667.76,27948.42,77882.47,0
76,CASH_OUT,301.15,6201.87,5900.72,14528.81,19440.34,0
259,CASH_OUT,2673.98,20146.37,17472.39,18652.58,40602.74,0
348,TRANSFER,1541.81,10526.12,8984.32,45539.16,75497.82,0
614,CASH_OUT,5811.08,28495.94,22684.87,43417.3,62799.6,0
430,CASH_IN,3254.65,33289.7,36544.35,5790.96,46473.59,0
192,CASH_OUT,286.83,33263.33,32976.5,22632.05,26557.87,0
585,TRANSFER,1259.2,25979.33,24720.13,40272.37,14259.55,0
326,DEBIT,8147.33,17788.46,9641.13,47543.31,93566.5,0
39,CASH_IN,7911.06,15226.8,23137.87,2682.29,89780.69,0
311,CASH_OUT,3198.35,20635.47,17437.13,41970.51,43215.89,0
699,CASH_OUT,3814.34,39912.23,36097.88,5668.7,25659.06,0
108,CASH_OUT,3758.84,28721.62,24962.78,42691.46,22305.13,0
651,CASH_IN,7370.65,15033.2,22403.86,22780.53,95618.5,0
407,PAYMENT,2378.16,39066.01,36687.86,13610.03,60458.7,0
662,CASH_OUT,6943.33,16821.44,9878.11,7076.08,57333.11,0
604,DEBIT,9513.93,23686.15,14172.22,11368.93,45537.29,0
241,TRANSFER,8811.19,35817.41,27006.23,24744.81,62720.13,0
243,PAYMENT,1432.48,7195.15,5762.67,30415.5,33896.64,0
166,CASH_IN,5163.28,27446.45,32609.73,25842.6,81233.62,0
578,CASH_IN,5235.07,32156.65,37391.72,15483.07,34716.83,0
652,CASH_IN,1856.23,5143.55,6999.78,7364.09,28193.89,0
559,CASH_IN,5106.86,42293.3,47400.16,39505.35,29345.18,0
186,DEBIT,3798.13,18250.65,14452.52,1440.81,68446.41,0
46,CASH_IN,90.05,39860.26,39950.31,16841.92,54332.67,0
696,CASH_IN,9770.16,25249.74,35019.9,17574.85,25578.22,0
188,CASH_IN,4531.18,687.77,5218.95,19599.23,41830.55,0
732,PAYMENT,3259.37,32647.84,29388.47,39621.55,53274.56,0
609,PAYMENT,5575.71,26945.85,21370.14,34093.1,23521.92,0
542,CASH_OUT,810.19,5951.39,5141.21,39054.04,75347.49,0
711,TRANSFER,35350.32,7358.66,0,20379.97,54261.11,1
580,PAYMENT,4857.15,46990.96,42133.82,29583.91,20540.89,0
199,DEBIT,6722.08,30347.14,23625.06,8776.44,58816.46,0
96,CASH_OUT,85.78,18154.13,18068.35,14120.11,39813.64,0
657,TRANSFER,5834.73,11496.12,5661.39,46783.25,27792.72,0
85,CASH_IN,2678.08,46628.62,49306.7,46454.39,11490.46,0
58,TRANSFER,5039.45,14818.54,9779.09,40789.31,73151.75,0
180,TRANSFER,2541.02,17356.4,14815.39,2602.6,42979.34,0
577,PAYMENT,8137.25,38550.42,30413.18,5982.1,22451.81,0
179,CASH_IN,9991.41,44155.91,54147.31,18403.9,2093.71,0
295,CASH_OUT,44054.25,48986.47,4932.22,1443.47,63002.23,1
730,CASH_OUT,730.56,10578.61,9848.05,10336.85,64042.11,0
86,PAYMENT,476.56,15921.75,15445.19,44947.92,16154.96,0
48,TRANSFER,5530.22,39378.95,33848.73,11877.32,24631.65,0
8,DEBIT,3077.2,20861.96,17784.76,35077.59,93797.99,0
616,TRANSFER,9256.67,2977.3,0,17988.04,54162.4,0
231,DEBIT,1965.33,47819.91,45854.58,34195.49,40024.55,0
391,PAYMENT,8518.36,32185.69,23667.33,12659.73,91735.45,0
432,PAYMENT,7558.81,30952.82,23394.01,15119.5,24264.57,0
586,PAYMENT,8631.99,46414.95,37782.96,49861.58,63224.01,0
368,CASH_IN,3521.3,49564.3,53085.6,8607.39,47026.03,0
5,CASH_OUT,9924.58,1646.4,0,9249.57,56232.7,0
737,TRANSFER,2732.15,34399.78,31667.63,22961.91,34798.57,0
92,CASH_IN,8162.34,19590.02,27752.36,17377.94,69062.62,0
452,CASH_OUT,3697.35,10655.19,6957.84,35356.72,66555.33,0
35,TRANSFER,3305.05,49026.71,45721.66,34124.44,24071.75,0
287,CASH_IN,7923.68,49940.28,57863.96,5547.97,16718.39,0
193,PAYMENT,8931.94,48479.38,39547.44,39996.76,49520.29,0
385,TRANSFER,7320.12,27578.79,20258.67,44906.21,9310.47,0
135,DEBIT,5953.46,2641.66,0,24197.4,66526.52,0
61,PAYMENT,5467.81,35997.88,30530.07,23875.03,4408.88,0
395,TRANSFER,2591.9,35327.08,32735.18,49101.48,17304.94,0
436,TRANSFER,5846.96,20339.2,14492.25,6723.6,40172.5,0
90,CASH_IN,942.05,16029.08,16971.12,46702.8,16147.25,0
16,DEBIT,6049.11,8016.45,1967.34,36793.67,79262.0,0
106,CASH_OUT,49121.04,9348.58,0,32306.35,3914.21,1
55,CASH_OUT,3612.27,31994.23,28381.96,47757.82,4871.49,0
687,PAYMENT,6655.1,46175.44,39520.34,31677.41,49195.88,0
651,TRANSFER,2068.61,17982.32,15913.71,43497.55,85811.36,0
487,CASH_IN,5071.63,12539.98,17611.61,46393.39,13752.73,0
548,CASH_IN,170.87,38888.81,39059.68,41824.87,82058.22,0
145,DEBIT,8639.97,26392.95,17752.98,21458.21,58327.4,0
100,PAYMENT,1846.66,8864.71,7018.05,10352.94,38916.74,0
490,TRANSFER,4045.9,9009.1,4963.2,36982.8,26612.55,0
432,TRANSFER,1131.45,34960.41,33828.96,2932.32,94246.7,0
195,PAYMENT,3679.28,49813.59,46134.31,26525.1,95859.0,0
683,CASH_IN,1244.11,12989.67,14233.78,982.39,65510.32,0
592,CASH_OUT,1694.02,32250.07,30556.04,5948.52,28395.89,0
443,CASH_IN,2631.3,43292.89,45924.19,49653.86,73163.37,0
656,CASH_OUT,7689.24,33334.05,25644.81,24831.78,58017.62,0
387,DEBIT,6765.2,38440.3,31675.1,14221.88,6142.4,0
715,PAYMENT,9761.4,37360.24,27598.84,41725.56,93379.62,0
630,PAYMENT,3641.48,18864.29,15222.81,29568.1,18061.01,0
389,TRANSFER,6599.6,26858.35,20258.75,33020.12,3130.61,0
261,CASH_OUT,9167.98,47797.82,38629.84,13082.64,42749.75,0
737,TRANSFER,1433.35,28357.0,26923.64,28732.47,70317.1,0
483,PAYMENT,9513.14,14098.45,4585.31,32367.98,32327.09,0
468,TRANSFER,6063.0,26017.53,19954.53,16398.29,61306.81,0
221,CASH_IN,240.76,46696.94,46937.71,2101.64,76546.19,0
298,PAYMENT,3096.89,39872.43,36775.54,15367.68,25762.75,0
89,CASH_IN,6197.61,28449.28,34646.89,8621.78,69733.32,0
156,DEBIT,4701.3,2142.01,0,30644.88,43477.87,0
503,DEBIT,2017.85,34309.06,32291.21,20636.73,57012.47,0
96,CASH_IN,973.53,15864.39,16837.92,32220.93,76649.35,0
191,PAYMENT,3312.5,49794.55,46482.05,44229.2,80284.18,0
54,TRANSFER,5117.54,22264.61,17147.07,33242.11,32708.94,0
631,DEBIT,5392.04,39789.31,34397.27,34712.86,4883.12,0
585,PAYMENT,1136.77,38915.5,37778.73,12344.93,60163.2,0
153,TRANSFER,1621.35,42623.61,41002.27,20403.72,21082.06,0
101,PAYMENT,9929.64,9496.37,0,8049.89,87816.27,0
241,DEBIT,9170.78,27633.86,18463.08,41543.25,15314.86,0
510,CASH_IN,500.97,39564.31,40065.28,13106.54,1435.51,0
136,CASH_IN,3467.66,22471.07,25938.73,32234.22,29151.68,0
646,TRANSFER,6709.35,42510.77,35801.41,39191.17,80801.19,0
593,CASH_OUT,478.81,43274.08,42795.27,14700.83,4300.13,0
131,CASH_OUT,625.04,45103.25,44478.2,48394.98,84.33,0
579,TRANSFER,6416.22,23612.87,17196.65,13780.5,7526.2,0
411,DEBIT,4289.6,13377.81,9088.21,4453.06,36792.02,0
235,CASH_IN,3116.67,26265.14,29381.82,11590.78,9227.1,0
480,CASH_IN,678.14,34766.77,35444.91,33516.38,42777.63,0
651,TRANSFER,2719.34,39173.8,36454.47,4000.8,97255.52,0
107,PAYMENT,4859.37,27650.92,22791.55,27439.63,9731.78,0
434,CASH_IN,740.58,49539.68,50280.26,23961.73,40080.51,0
348,DEBIT,9638.38,26970.88,17332.49,23757.72,54469.66,0
141,DEBIT,3195.27,19682.5,16487.23,31716.53,39580.88,0
583,DEBIT,4082.41,9862.62,5780.21,17237.63,61027.28,0
129,CASH_IN,2327.51,49092.95,51420.46,39428.09,75669.75,0
373,CASH_IN,7166.53,25822.21,32988.73,32481.49,42858.85,0
380,PAYMENT,8850.3,15182.86,6332.56,9178.36,82881.36,0
330,TRANSFER,5616.84,19586.75,13969.9,30090.1,52726.24,0
291,DEBIT,5486.7,20876.98,15390.28,44584.94,26021.23,0
318,DEBIT,3623.57,20730.25,17106.68,28813.86,11310.03,0
343,CASH_OUT,2472.29,23942.04,21469.75,47940.13,83251.75,0
238,PAYMENT,6652.94,25221.98,18569.03,33966.11,32365.94,0
310,TRANSFER,3652.27,40135.36,36483.09,23983.56,85963.98,0
530,PAYMENT,848.7,16082.83,15234.13,49097.25,16432.47,0
625,CASH_IN,1537.61,44071.23,45608.84,37712.51,72000.68,0
133,CASH_IN,5950.01,2951.12,8901.12,17693.28,74316.35,0
270,CASH_IN,9343.37,41804.73,51148.1,18539.56,30623.24,0
716,DEBIT,3958.88,31117.98,27159.1,22017.33,93030.98,0
721,PAYMENT,2448.1,2689.72,241.62,21948.14,53975.98,0
271,PAYMENT,1708.08,38132.91,36424.83,486.69,35214.36,0
478,DEBIT,3287.24,18550.6,15263.36,471.28,12048.03,0
177,PAYMENT,9699.0,33166.28,23467.28,13820.61,28305.49,0
440,DEBIT,9751.86,33301.67,23549.81,20941.65,92747.85,0
70,CASH_IN,4190.62,46600.95,50791.57,25193.47,2187.49,0
282,CASH_IN,1829.54,38330.99,40160.52,25556.68,39787.95,0
221,TRANSFER,17324.13,11978.09,0,33910.89,59313.43,1
321,CASH_OUT,8323.51,36993.2,28669.69,40292.08,74395.9,0
651,CASH_IN,8645.07,12609.78,21254.85,42754.18,11474.04,0
34,CASH_IN,5396.85,45099.81,50496.66,45814.33,28741.96,0
573,DEBIT,8417.29,40919.66,32502.37,23421.8,31318.97,0
703,CASH_IN,7628.65,34680.67,42309.32,14981.86,58695.51,0
619,TRANSFER,4748.92,49530.63,44781.71,247.71,22129.08,0
427,DEBIT,6455.9,9802.82,3346.91,10569.53,82396.94,0
398,PAYMENT,6010.67,34490.56,28479.9,7116.21,80544.13,0
615,PAYMENT,4659.1,25758.9,21099.8,35321.54,64801.6,0
281,TRANSFER,8476.82,1644.32,0,48490.54,67773.45,0
677,TRANSFER,4553.98,43905.19,39351.21,40562.96,77664.88,0
539,CASH_IN,8219.65,6517.43,14737.08,19220.32,63807.5,0
311,CASH_IN,8941.4,49078.94,58020.34,38455.18,84680.42,0
18,DEBIT,9059.3,41716.69,32657.38,34187.91,34038.06,0
655,DEBIT,1042.0,25061.16,24019.16,16558.42,7780.66,0
57,PAYMENT,3654.19,42740.43,39086.24,17003.14,84118.16,0
34,CASH_IN,2628.89,43178.88,45807.77,4349.15,86529.05,0
193,CASH_OUT,6057.47,14460.29,8402.82,834.35,89719.14,0
107,DEBIT,7352.13,16959.67,9607.54,2216.78,54601.37,0
261,CASH_OUT,6560.61,22328.28,15767.66,21574.26,97969.66,0
50,CASH_IN,2095.88,46633.88,48729.76,812.88,3237.24,0
427,PAYMENT,650.48,41339.85,40689.37,25076.28,72895.71,0
672,TRANSFER,3519.32,36100.85,32581.53,16964.55,71518.23,0
459,CASH_OUT,6221.72,39943.08,33721.36,29297.84,18081.15,0
715,DEBIT,1852.07,33839.52,31987.45,5366.23,83474.22,0
550,PAYMENT,7753.83,29117.05,21363.22,30487.73,98584.0,0
306,CASH_IN,9150.13,27239.51,36389.64,16542.42,5307.3,0
694,CASH_OUT,2990.05,39776.54,36786.49,30200.77,16521.14,0
94,DEBIT,9631.75,32058.14,22426.39,44505.54,56233.26,0
670,TRANSFER,5268.92,13742.99,8474.08,34888.58,50344.54,0
438,TRANSFER,3473.82,4294.75,820.93,41186.95,50463.95,0
523,CASH_OUT,4922.78,33647.28,28724.5,34856.24,55003.11,0
239,DEBIT,3464.89,42058.91,38594.02,43859.93,95099.03,0
390,CASH_IN,360.8,33759.24,34120.04,34842.8,33563.49,0
201,TRANSFER,1208.34,42683.62,41475.28,10779.48,82455.41,0
597,CASH_IN,27.88,28766.64,28794.52,22007.09,16208.96,0
360,PAYMENT,3823.27,7004.96,3181.69,5315.03,66741.48,0
91,DEBIT,7930.52,25976.18,18045.66,7062.53,47413.49,0
677,DEBIT,9677.27,31753.51,22076.24,28066.29,34529.92,0
541,CASH_OUT,781.95,28426.35,27644.4,3087.9,54764.92,0
461,CASH_OUT,259.28,49813.08,49553.8,29574.57,71896.56,0
43,DEBIT,4726.67,4240.74,0,19492.38,14253.5,0
187,CASH_IN,677.73,26210.45,26888.17,46574.4,78178.78,0
570,CASH_IN,7911.85,45460.9,53372.74,25684.76,42130.1,0
67,DEBIT,4934.68,27644.65,22709.96,22159.37,74741.29,0
593,TRANSFER,6646.16,38647.2,32001.04,46167.33,42422.05,0
395,PAYMENT,1715.73,23876.27,22160.54,19595.66,1555.6,0
358,DEBIT,9468.83,33879.99,24411.16,37084.09,836.7,0
485,CASH_OUT,5245.72,726.48,0,25394.63,60894.78,0
114,PAYMENT,832.56,16671.8,15839.24,3689.98,7041.32,0
441,CASH_OUT,4997.32,9636.04,4638.72,20071.39,22664.02,0
120,PAYMENT,1851.96,9198.59,7346.64,105.63,6303.08,0
563,TRANSFER,894.32,8356.39,7462.07,9119.65,25982.16,0
685,DEBIT,2250.13,29549.1,27298.97,49367.47,47949.84,0
2,CASH_IN,5220.92,18833.68,24054.6,2171.91,52981.65,0
549,CASH_IN,5727.57,12164.28,17891.85,14942.61,39480.44,0
148,DEBIT,7404.5,25017.58,17613.08,11177.18,67568.08,0
408,DEBIT,9321.49,49353.38,40031.89,11224.19,81363.26,0
142,CASH_OUT,6037.82,11285.46,5247.64,26450.69,72203.56,0
469,TRANSFER,1984.01,39466.98,37482.96,36415.17,92579.5,0
25,TRANSFER,864.69,9746.14,8881.45,9825.85,65986.2,0
279,CASH_OUT,9399.46,15378.16,5978.7,48638.06,99131.29,0
431,PAYMENT,4220.48,34781.05,30560.58,39501.96,60440.52,0
226,PAYMENT,4710.43,24478.18,19767.75,44524.44,14494.13,0
641,CASH_OUT,2362.81,48923.09,46560.28,25062.57,81189.29,0
621,DEBIT,6939.45,32468.98,25529.53,10210.3,70172.67,0
511,PAYMENT,8873.79,1785.13,0,34065.62,68063.94,0
386,CASH_OUT,9697.52,12558.27,2860.75,31086.71,86575.67,0
438,CASH_OUT,5685.79,27774.22,22088.43,45865.1,51341.45,0
123,CASH_IN,8228.95,44259.31,52488.27,47510.45,55475.0,0
173,TRANSFER,8536.62,32427.94,23891.33,29955.26,81014.22,0
184,CASH_IN,6046.23,16684.32,22730.55,15137.63,62323.26,0
163,CASH_IN,7852.32,39097.75,46950.07,6470.3,43371.14,0
648,CASH_IN,7353.51,7427.18,14780.68,9654.64,71973.9,0
375,CASH_IN,2073.07,15531.68,17604.75,46306.42,8940.48,0
254,TRANSFER,2666.0,40906.12,38240.11,45862.97,5590.87,0
667,CASH_IN,9265.26,36915.38,46180.64,12117.64,3450.76,0
155,CASH_OUT,1036.59,48595.41,47558.82,30862.53,69444.49,0
80,TRANSFER,5937.2,26212.49,20275.29,22253.34,806.26,0
420,CASH_OUT,6039.22,43923.98,37884.76,47518.9,53049.82,0
380,CASH_IN,7039.32,567.5,7606.82,31365.25,38487.93,0
79,TRANSFER,998.2,4684.55,3686.35,48966.32,11922.58,0
678,TRANSFER,1430.08,21138.82,19708.74,43619.66,29659.89,0
394,CASH_IN,189.47,19438.11,19627.58,22200.99,22444.85,0
275,CASH_OUT,663.78,3301.56,2637.78,34507.06,68946.7,0
359,DEBIT,9611.06,4612.17,0,49958.66,53475.81,0
289,DEBIT,2711.27,5403.77,2692.51,2398.16,31799.64,0
534,DEBIT,7976.59,38382.18,30405.59,36492.63,56011.95,0
542,PAYMENT,1491.81,1468.72,0,38424.66,76968.65,0
719,PAYMENT,6627.81,4151.63,0,41871.86,87047.7,0
641,PAYMENT,5365.16,36318.27,30953.11,12004.68,42396.41,0
45,CASH_IN,3268.91,45012.27,48281.18,25928.61,19271.64,0
656,CASH_IN,1242.65,33462.72,34705.36,14384.45,17937.23,0
214,PAYMENT,1808.7,11885.14,10076.43,15511.31,84513.38,0
32,CASH_IN,8546.16,28019.71,36565.87,27506.04,9472.53,0
572,CASH_IN,3543.55,18219.44,21762.99,30875.56,5715.98,0
85,PAYMENT,5234.39,4715.57,0,4623.35,60412.91,0
486,TRANSFER,742.86,21604.94,20862.08,44659.82,23132.42,0
397,TRANSFER,7724.85,2671.8,0,9133.89,34007.04,0
385,DEBIT,9261.54,13077.41,3815.87,48082.59,44749.98,0
354,TRANSFER,9622.4,45524.57,35902.17,24450.45,83442.27,0
419,CASH_IN,1392.65,15490.22,16882.87,12634.08,15414.32,0
82,TRANSFER,7302.12,26557.2,19255.07,42967.53,75058.22,0
412,CASH_OUT,34336.27,49536.62,15200.35,45485.04,7349.07,1
95,TRANSFER,9918.38,603.32,0,8878.65,13348.33,0
452,TRANSFER,29020.73,73503.62,44482.88,4506.67,29511.05,1
451,CASH_IN,5733.88,26376.89,32110.76,47009.85,81316.07,0
277,PAYMENT,6754.3,43492.84,36738.54,23662.14,75861.08,0
113,PAYMENT,7927.34,6743.12,0,17206.03,1364.9,0
235,PAYMENT,9741.3,10314.18,572.88,35063.06,16875.6,0
390,PAYMENT,2348.1,40675.07,38326.97,5127.45,41999.91,0
131,PAYMENT,5794.97,38131.83,32336.86,12193.86,62376.7,0
244,CASH_IN,4920.8,3464.81,8385.6,49847.96,71165.25,0
193,DEBIT,3694.21,37231.58,33537.37,1231.84,2932.63,0
412,DEBIT,7818.81,10291.58,2472.78,20564.49,46857.98,0
479,DEBIT,1265.94,45210.87,43944.93,47997.23,80889.79,0
720,DEBIT,6364.85,8421.85,2057.0,12502.94,80006.18,0
271,DEBIT,3130.79,44687.25,41556.46,15777.15,99456.51,0
346,PAYMENT,332.03,1070.72,738.69,1366.09,66488.21,0
345,CASH_OUT,5317.55,39103.68,33786.13,17032.14,10663.38,0
531,CASH_IN,2785.94,30089.15,32875.09,33484.23,18835.28,0
82,CASH_IN,7603.28,2708.06,10311.34,11289.91,26419.67,0
93,CASH_OUT,9113.56,30223.0,21109.43,38135.32,33212.35,0
565,TRANSFER,21560.49,88921.01,67360.52,20690.68,82741.92,1
521,CASH_OUT,6343.29,39796.08,33452.79,47191.84,88303.82,0
611,CASH_OUT,4962.25,10625.81,5663.57,28062.89,33376.27,0
57,PAYMENT,5472.02,30313.43,24841.42,4627.55,25516.39,0
226,CASH_OUT,7082.84,27831.47,20748.63,8555.45,4561.25,0
715,DEBIT,5058.93,20925.93,15867.0,19992.54,56657.29,0
705,CASH_IN,3339.19,32023.26,35362.44,24867.58,72926.12,0
327,DEBIT,5979.58,33790.33,27810.75,16033.26,30176.44,0
698,TRANSFER,5232.34,14844.2,9611.86,27907.04,16260.68,0
17,TRANSFER,2061.61,5494.39,3432.78,1678.81,59778.49,0
451,CASH_IN,9530.5,1553.84,11084.33,41816.26,27029.86,0
709,CASH_IN,9752.29,26870.59,36622.88,30818.33,6293.44,0
586,CASH_IN,253.87,36841.37,37095.25,49170.71,63446.32,0
611,CASH_OUT,6450.85,1355.73,0,48412.05,35743.64,0
177,TRANSFER,1421.91,24865.38,23443.48,19390.52,25452.72,0
503,TRANSFER,4735.01,43809.37,39074.36,37529.32,80743.07,0
331,CASH_OUT,8975.4,41103.1,32127.7,37922.1,84330.96,0
401,CASH_IN,7731.74,37580.0,45311.74,36715.67,58872.43,0
29,CASH_OUT,5413.3,24577.86,19164.56,30167.57,64069.65,0
332,TRANSFER,69.29,19486.93,19417.64,22336.78,26699.43,0
59,PAYMENT,567.49,22208.52,21641.03,14129.8,31412.59,0
451,CASH_IN,3391.03,9747.45,13138.48,34603.42,36734.69,0
209,TRANSFER,3614.93,38372.09,34757.15,14438.93,99788.51,0
566,DEBIT,7595.19,37427.94,29832.75,33795.43,76108.44,0
333,CASH_IN,3787.87,26183.86,29971.73,13753.23,66311.97,0
84,PAYMENT,6879.88,24298.6,17418.73,40268.66,43897.91,0
201,CASH_OUT,4701.68,24483.11,19781.42,9355.24,49672.64,0
122,CASH_IN,6247.11,47319.07,53566.18,1348.74,15150.44,0
610,TRANSFER,3504.02,14584.51,11080.49,39239.46,71485.45,0
